title,url,domain,seendate,category,is_market_relevant,relevance_score,matched_keywords,mentioned_stocks,num_stocks,sentiment_score,sentiment_label,market_impact
Crypto under $1 in March 2026 : IONIX Chain ( $IONX ) Presale Guide,https://www.directionsmag.com/crypto/best-crypto-under-1-dollar,directionsmag.com,20260308T023000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Should I Get Out of Crypto ? When to Sell , Hold , or Rebalance",https://www.directionsmag.com/crypto/should-i-get-out-of-crypto-now,directionsmag.com,20260308T023000Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
Bitcoin Price Prediction after Late - Week $110 Billion Wipeout,https://www.el-balad.com/16872611,el-balad.com,20260308T021500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Crypto News : New Crypto Pepeto Crosses $7 . 725M Presale While Cardano Price Prediction Targets $10,https://www.manilatimes.net/2026/03/08/tmt-newswire/globenewswire/crypto-news-new-crypto-pepeto-crosses-7725m-presale-while-cardano-price-prediction-targets-10/2295398,manilatimes.net,20260308T013000Z,Crypto,False,0.0,,"GE, TGT",2,0.0,neutral,low
10 Best sites to Buy Twitter Likes in 2026 ( UPDATED ) ,https://business-review.eu/tech/online/10-best-sites-to-buy-twitter-likes-2026-237155,business-review.eu,20260308T004500Z,Crypto,False,0.0,,,0,0.7906,positive,low
"Trump Bank Regulators Outdo Basel , Boost Tokenized Securities",https://www.forbes.com/sites/jasonbrett/2026/03/07/trumps-bank-regulators-outdo-basel-boost-tokenized-securities/,forbes.com,20260308T000000Z,Crypto,False,0.0,,,0,0.5994,positive,low
Trump cyber strategy vows to  support the security  of cryptocurrencies and blockchain,https://www.coindesk.com/policy/2026/03/07/trump-s-cyber-strategy-vows-to-support-the-security-of-cryptocurrencies-and-blockchain,coindesk.com,20260308T000000Z,Crypto,False,0.0,,,0,0.6249,positive,low
Here Why Bitcoin Price Must Not Fall To $54K : Analyst,https://www.newsbtc.com/news/bitcoin/heres-why-bitcoin-price-must-not-fall-to-54k-analyst/,newsbtc.com,20260308T000000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Bitcoin Losing Strength $66 , 000 Now The Line Between Recovery And Crash",https://www.newsbtc.com/news/bitcoin/bitcoin-between-recovery-and-crash/,newsbtc.com,20260308T000000Z,Crypto,False,0.0,,,0,-0.2732,negative,low
"Learn How to Buy Meme Coin : Shiba Inu & Dogecoin Make Headlines , ",https://www.openpr.com/news/4416283/learn-how-to-buy-meme-coin-shiba-inu-dogecoin-make-headlines,openpr.com,20260307T230000Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
Ethereum Based Crypto Pepeto Announces Binance Smart Chain Bridge And Ethereum Price Prediction Targets $8K,https://www.manilatimes.net/2026/03/08/tmt-newswire/globenewswire/ethereum-based-crypto-pepeto-announces-binance-smart-chain-bridge-and-ethereum-price-prediction-targets-8k/2295389,manilatimes.net,20260307T230000Z,Crypto,False,0.0,,"GE, TGT",2,0.4019,positive,low
Crypto News : Pepeto Presale Holders Life - Time Revenue Sharing Sends Wallets Rushing While Bitcoin Price Prediction Targets $300K,https://www.manilatimes.net/2026/03/08/tmt-newswire/globenewswire/crypto-news-pepeto-presale-holders-life-time-revenue-sharing-sends-wallets-rushing-while-bitcoin-price-prediction-targets-300k/2295392,manilatimes.net,20260307T230000Z,Crypto,False,0.026,revenue,"GE, TSLA, TGT",3,0.4215,positive,low
"Crypto News Today : 7 Top Cryptos To Buy , While APEMARS Emerges as",https://www.openpr.com/news/4416284/crypto-news-today-7-top-cryptos-to-buy-while-apemars-emerges-as,openpr.com,20260307T230000Z,Crypto,False,0.0,,GE,1,0.2023,positive,low
Wall Street Giant Jane Street Shifts $19 Million in Bitcoin,https://techstory.in/wall-street-giant-jane-street-shifts-19-million-in-bitcoin-to-crypto-exchanges-amid-market-scrutiny/,techstory.in,20260307T213000Z,Crypto,False,0.026,wall street,,0,0.0,neutral,low
Florida Pioneers Crypto Legislation,https://techstory.in/florida-pioneers-crypto-legislation-landmark-stablecoin-framework-awaits-desantis-pen/,techstory.in,20260307T213000Z,Crypto,False,0.0,,,0,0.0,neutral,low
Capitol Report From Rep . Greg Vital For March 6,https://www.chattanoogan.com/2026/3/6/515712/Capitol-Report-From-Rep.-Greg-Vital.aspx,chattanoogan.com,20260307T211500Z,Crypto,False,0.0,,,0,0.296,positive,low
"Putting $1 , 000 on a Game vs . $1 , 000 Into Bitcoin : Which Bet Actually Gives You a Better Chance at Building Wealth ? ",https://finance.yahoo.com/news/putting-1-000-game-vs-203300339.html,finance.yahoo.com,20260307T210000Z,Crypto,False,0.0,,,0,0.7964,positive,low
"New to The Street Broadcasts Tonight on Bloomberg Television at 6 : 30 PM EST - Shows 736 , 737 and 738 Air Across the U . S ., Latin America and MENA",http://www.tennesseedaily.com/news/278907768/new-to-the-street-broadcasts-tonight-on-bloomberg-television-at-630-pm-est-shows-736-737-and-738-air-across-the-us-latin-america-and-mena,tennesseedaily.com,20260307T201500Z,Crypto,False,0.0,,TSLA,1,0.0,neutral,low
Bullish releases February 2026 monthly metrics,https://www.ieyenews.com/bullish-releases-february-2026-monthly-metrics/,ieyenews.com,20260307T201500Z,Crypto,False,0.0,,,0,0.0,neutral,low
"New to The Street Broadcasts Tonight on Bloomberg Television at 6 : 30 PM EST - Shows 736 , 737 and 738 Air Across the U . S ., Latin America and MENA",http://www.newjerseytelegraph.com/news/278907768/new-to-the-street-broadcasts-tonight-on-bloomberg-television-at-630-pm-est-shows-736-737-and-738-air-across-the-us-latin-america-and-mena,newjerseytelegraph.com,20260307T191500Z,Crypto,False,0.0,,TSLA,1,0.0,neutral,low
Bitcoin ETFs Bleed $349M In A Day As Whales Dump,https://www.newsbtc.com/bitcoin-news/bitcoin-etfs-bleed-349m-in-a-day-as-whales-dump-small-buyers-step-in-analysts/,newsbtc.com,20260307T190000Z,Crypto,False,0.0,,,0,-0.3818,negative,low
New to The Street Broadcasts Tonight on Bloomberg Television at 6 : 30 ... ,https://www.pr-inside.com/new-to-the-street-broadcasts-tonight-on-bloomberg-television-at-r5172353.htm,pr-inside.com,20260307T183000Z,Crypto,False,0.0,,TSLA,1,0.0,neutral,low
"As Trump Returns to the Crypto Fight , Should You Buy Coinbase Stock Here ? ",https://finance.yahoo.com/news/trump-returns-crypto-fight-buy-150002936.html,finance.yahoo.com,20260307T183000Z,Crypto,False,0.026,stock,,0,-0.3818,negative,low
Global crypto ETP market sees sharp February drawdown – Fineqia,https://www.proactiveinvestors.com/companies/news/1088478/global-crypto-etp-market-sees-sharp-february-drawdown-fineqia-1088478.html,proactiveinvestors.com,20260307T164500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
"South Korea moves to exclude USDT , USDC from corporate crypto investment rules",https://cryptobriefing.com/stablecoin-exclusion-guidelines-south-korea/,cryptobriefing.com,20260307T163000Z,Crypto,False,0.0,,,0,-0.2263,negative,low
Crypto Market Crashes as Crude Oil Price Surges : But a Silver Lining Remains,https://www.banklesstimes.com/articles/2026/03/07/crypto-market-crashes-as-crude-oil-price-surges-but-a-silver-lining-remains/,banklesstimes.com,20260307T163000Z,Crypto,False,0.026,market,GE,1,-0.3291,negative,low
Cardano Payments Go Live at 137 Swiss SPAR Supermarkets,https://www.banklesstimes.com/articles/2026/03/07/cardano-payments-go-live-at-137-swiss-spar-supermarkets/,banklesstimes.com,20260307T163000Z,Crypto,False,0.026,market,,0,0.0,neutral,low
"Ethereum Price May Surge to $7 , 000 : Crypto Analyst Gives Reasons",https://www.banklesstimes.com/articles/2026/03/07/ethereum-price-may-surge-to-7000-crypto-analyst-gives-reasons/,banklesstimes.com,20260307T163000Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
Crypto Price Prediction March 2026 : Trump Sends Kevin Warsh Fed,https://www.openpr.com/news/4416133/crypto-price-prediction-march-2026-trump-sends-kevin-warsh-fed,openpr.com,20260307T151500Z,Crypto,False,0.0,,TSLA,1,0.0,neutral,low
Ethereum unter Druck : Doch BlackRock macht Staking noch günstiger,https://www.finanzen.ch/nachrichten/devisen/ethereum-unter-druck-doch-blackrock-macht-staking-noch-guenstiger-1035907577,finanzen.ch,20260307T120000Z,Crypto,False,0.0,,"AAPL, GE, BLK",3,0.0,neutral,low
"Bitcoin , Ether & Co : So schlagen sich die Kryptowährungen am Mittag",https://www.finanzen.ch/nachrichten/devisen/bitcoin-ether-&-co-so-schlagen-sich-die-kryptowahrungen-am-mittag-1035907605,finanzen.ch,20260307T120000Z,Crypto,False,0.0,,GE,1,-0.6326,negative,low
How Buying Bitcoin Today Could 10x Your Net Worth,https://finance.yahoo.com/news/buying-bitcoin-today-could-10x-095000192.html,finance.yahoo.com,20260307T114500Z,Crypto,False,0.0,,,0,0.2263,positive,low
"Bitcoin and Stocks Find a Floor , But Bond Market Says Risk - Off Isnt Over",https://finance.yahoo.com/news/bitcoin-stocks-floor-bond-market-094459846.html,finance.yahoo.com,20260307T113000Z,Crypto,True,0.051,"stock, market",,0,-0.3919,negative,low
Bitcoin - Kurs mit Aufwind : Kommt jetzt das große Comeback der Kryptowährung ? ,https://www.finanznachrichten.de/nachrichten-2026-03/67882206-bitcoin-kurs-mit-aufwind-kommt-jetzt-das-grosse-comeback-der-kryptowaehrung-397.htm,finanznachrichten.de,20260307T113000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Bitget targets 40 % of tokenised stock trading by 2030 , boosts TradFi with one - click access",https://techcabal.com/2026/03/06/bitget-2/,techcabal.com,20260307T111500Z,Crypto,True,0.051,"stock, trading","GE, TGT",2,0.3182,positive,low
"Bitcoin , Stocks Stabilize But The Bond Market Isnt Convinced : Will The Fed Cut Rates Now ? ",https://finance.yahoo.com/news/bitcoin-stocks-stabilize-bond-market-091415124.html,finance.yahoo.com,20260307T110000Z,Crypto,True,0.051,"stock, market",,0,-0.6744,negative,low
Bitcoin unter 70 . 000 Dollar : On - Chain - Daten zeigen ein klares Problem,https://www.finanzen.net/nachricht/devisen/bitcoin-unter-70-000-dollar-on-chain-daten-zeigen-ein-klares-problem-15541518,finanzen.net,20260307T110000Z,Crypto,False,0.0,,GE,1,-0.4019,negative,low
Best Crypto to Buy Under $1 in 2026 : IONIX Chain ( $IONX ) ,https://www.openpr.com/news/4416084/best-crypto-to-buy-under-1-in-2026-ionix-chain-ionx-one-of,openpr.com,20260307T110000Z,Crypto,False,0.0,,,0,0.6369,positive,low
$2 . 6B Bitcoin Options Expiry : Another Crypto Max Pain ? ,https://finance.yahoo.com/news/2-6b-bitcoin-options-expiry-091148303.html,finance.yahoo.com,20260307T110000Z,Crypto,False,0.0,,,0,-0.5106,negative,low
Dont let scam kiosks hijack Bitcoin name,https://www.register-herald.com/opinion/columns/dont-let-scam-kiosks-hijack-bitcoins-name/article_4d795df8-6d10-4855-a07e-b554c5a5315d.html,register-herald.com,20260307T104500Z,Crypto,False,0.0,,AAPL,1,0.4585,positive,low
"Bitcoin price news : BTC in deep bear market , could crash by another 30 %, investment firm says",https://www.coindesk.com/markets/2026/03/07/bitcoin-could-crash-another-30-as-four-year-cycle-gains-strength-investment-firm-says,coindesk.com,20260307T101500Z,Crypto,False,0.026,market,,0,-0.4019,negative,low
The  Fiat Collapse  Narrative Overlooks the US Dollar Next Evolution,https://www.investing.com/analysis/usd-stablecoins-and-the-rebasement-of-the-us-dollar-200676197,investing.com,20260307T100000Z,Crypto,False,0.0,,TSLA,1,-0.4939,negative,low
"Bitcoin Needs a Monster Rally to Hit $150 , 000 by December -- and Prediction Markets See Only an 11 % Shot",https://www.fool.com/investing/2026/03/07/bitcoin-needs-a-monster-rally-to-hit-150000-by-dec/,fool.com,20260307T100000Z,Crypto,False,0.026,market,,0,0.0,neutral,low
"Florida Senate Approves First Stablecoin Bill , Awaits DeSanti Signature",https://cointelegraph.com/news/florida-senate-passes-stablecoin-bill-desantis-signature,cointelegraph.com,20260307T094500Z,Crypto,False,0.0,,,0,0.4588,positive,low
Coinsilium strategy update & yellow launch - ICYMI,https://www.proactiveinvestors.co.uk/companies/news/1088487/coinsilium-strategy-update-yellow-launch-icymi-1088487.html,proactiveinvestors.co.uk,20260307T093000Z,Crypto,False,0.0,,,0,0.0,neutral,low
Binance Chain Conducts $1 . 2B BNB Token Burn As Mutuum Finance,https://www.openpr.com/news/4416071/binance-chain-conducts-1-2b-bnb-token-burn-as-mutuum-finance,openpr.com,20260307T091500Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Bitcoin slips below $70 , 000 as crypto market sell - off triggers $329 million liquidations",https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-slips-below-70000-as-crypto-market-sell-off-triggers-329-million-liquidations/articleshow/129201601.cms,economictimes.indiatimes.com,20260307T080000Z,Crypto,False,0.026,market,GE,1,0.0,neutral,low
Coinsilium strategy update & yellow launch - ICYMI,https://www.proactiveinvestors.com/companies/news/1088487/coinsilium-strategy-update-yellow-launch-icymi-1088487.html,proactiveinvestors.com,20260307T080000Z,Crypto,False,0.0,,,0,0.0,neutral,low
XRP Prognose : Kursexplosion dank Coinbase - Kooperation ? ,https://www.finanzen.ch/nachrichten/devisen/xrp-prognose-kursexplosion-dank-coinbase-kooperation-1035907435,finanzen.ch,20260307T071500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Crypto ETFs retreat after sustained inflow surge,https://thearabianpost.com/crypto-etfs-retreat-after-sustained-inflow-surge/,thearabianpost.com,20260307T071500Z,Crypto,False,0.0,,GE,1,0.2023,positive,low
OKX unveils Orbit to bring social trading,https://thearabianpost.com/okx-unveils-orbit-to-bring-social-trading/,thearabianpost.com,20260307T071500Z,Crypto,False,0.026,trading,,0,0.0,neutral,low
Cardano expands retail payments across Swiss supermarkets,https://thearabianpost.com/cardano-expands-retail-payments-across-swiss-supermarkets/,thearabianpost.com,20260307T071500Z,Crypto,False,0.026,market,,0,0.1027,positive,low
"Forget Gold at $5 , 000 an Ounce . Here Why a Simple Crypto Portfolio Might Be the Smarter  Hard Asset  Bet . ",https://www.fool.com/investing/2026/03/06/forget-gold-at-5000-an-ounce-heres-why-a-simple-cr/,fool.com,20260307T071500Z,Crypto,False,0.0,,GE,1,0.4939,positive,low
3 Things Every Strategy Investor Needs to Know,https://finance.yahoo.com/news/3-things-every-strategy-investor-234500863.html,finance.yahoo.com,20260307T070000Z,Crypto,False,0.026,investor,TSLA,1,0.0,neutral,low
Share of equity mutual funds in portfolio of women investor surge to 32 % in 5 years : Report,https://economictimes.indiatimes.com/mf/mf-news/share-of-equity-mutual-funds-in-portfolio-of-women-investor-surge-to-32-in-5-years-report/articleshow/129195266.cms,economictimes.indiatimes.com,20260307T051500Z,Crypto,False,0.026,investor,GE,1,0.296,positive,low
"The 31 , 900 Bitcoin Purge : Why March 4 Marked An Institutional Bitcoin Floor",https://www.newsbtc.com/bitcoin-news/the-31900-bitcoin-purge-why-march-4-marked-an-institutional-bitcoin-floor/,newsbtc.com,20260307T044500Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
Post - Crash Purge : XRP 60 % Valuation Reset Meets a Record Low in Exchange Liquidity,https://www.newsbtc.com/xrp-news/post-crash-purge-xrps-60-valuation-reset-meets-a-record-low-in-exchange-liquidity/,newsbtc.com,20260307T044500Z,Crypto,False,0.0,,GE,1,-0.5859,negative,low
XRP ETFs see a flood of inflows but price isnt keeping up,https://finance.yahoo.com/news/xrp-etfs-see-flood-inflows-213015345.html,finance.yahoo.com,20260307T034500Z,Crypto,False,0.0,,,0,0.0,neutral,low
XRP Prognose : Kursexplosion dank Coinbase - Kooperation ? ,https://www.finanzen.ch/nachrichten/devisen/xrp-prognose-kursexplosion-dank-coinbase-kooperation-1035907370,finanzen.ch,20260307T033000Z,Crypto,False,0.0,,,0,0.0,neutral,low
Peter Schiff warnt Krypto - Anleger : Bitcoin verkaufen ! - Massiver Kurssturz droht,https://www.finanzen.ch/nachrichten/devisen/peter-schiff-warnt-krypto-anleger-bitcoin-verkaufen!-massiver-kurssturz-droht-1035899184,finanzen.ch,20260307T033000Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
Top 10 Free Bitcoin Mining Sites 2026 : 8 Trusted Picks for the U . S . ,https://www.directionsmag.com/crypto/top-10-free-bitcoin-mining-sites,directionsmag.com,20260307T023000Z,Crypto,False,0.0,,,0,0.802,positive,low
Adaptive Market Algorithms In Forex Automation,https://bravenewcoin.com/sponsored/article/adaptive-market-algorithms-in-forex-automation,bravenewcoin.com,20260307T023000Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Bitcoinde sert fren : Zirveden 5 bin dolarlık düşüş ! - Haber Hürriyeti,https://www.haberhurriyeti.com/haber/27585521/bitcoinde-sert-fren-zirveden-5-bin-dolarlik-dusus,haberhurriyeti.com,20260307T013000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Forget Gold at $5 , 000 an Ounce . Here Why a Simple Crypto Portfolio Might Be the Smarter  Hard Asset  Bet . ",https://finance.yahoo.com/news/forget-gold-5-000-ounce-003100556.html,finance.yahoo.com,20260307T011500Z,Crypto,False,0.0,,GE,1,0.4939,positive,low
Rumble Q4 Earnings Call Highlights,https://www.tickerreport.com/banking-finance/13370321/rumble-q4-earnings-call-highlights.html,tickerreport.com,20260307T011500Z,Crypto,False,0.026,earnings,,0,0.0,neutral,low
Why this fired OpenAI employee is betting $1bn on Bitcoin miners,https://finance.yahoo.com/news/why-fired-openai-employee-betting-172639848.html,finance.yahoo.com,20260307T011500Z,Crypto,False,0.0,,,0,-0.5574,negative,low
AI XRP Price Prediction : ChatGPT and DeepSeek Say XRP Will Outperform Bitcoin in 2026,https://finance.yahoo.com/news/ai-xrp-price-prediction-chatgpt-165219217.html,finance.yahoo.com,20260307T011500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af524,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af623,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af627,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af526,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af721,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af621,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Weekly market update : Markets caught in the cycle,https://www.marketscreener.com/news/weekly-market-update-markets-caught-in-the-cycle-ce7e5fd8d18af525,marketscreener.com,20260307T004500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
"Vitalik Drops Ethereum Endgame Bombshell : ETH USD to $3 , 000 ? ",https://finance.yahoo.com/news/vitalik-drops-ethereum-endgame-bombshell-083137533.html,finance.yahoo.com,20260307T003000Z,Crypto,False,0.0,,,0,0.0,neutral,low
Bank Regulators Clarify That Crypto Qualifies as Collateral Under Capital Reserves Rule,https://www.pymnts.com/cpi-posts/bank-regulators-clarify-that-crypto-qualifies-as-collateral-under-capital-reserves-rule/,pymnts.com,20260306T230000Z,Crypto,False,0.0,,,0,0.0,neutral,low
XRP Price Prediction 2026 : Visa and Stripe Push Stablecoins Into,https://www.openpr.com/news/4415884/xrp-price-prediction-2026-visa-and-stripe-push-stablecoins-into,openpr.com,20260306T220000Z,Crypto,False,0.0,,V,1,0.0,neutral,low
"Bitcoin , Ethereum , XRP , Dogecoin Slide 4 % In  Classic Friday Selloff  ",https://www.benzinga.com/crypto/cryptocurrency/26/03/51109032/bitcoin-ethereum-xrp-dogecoin-slide-4-in-classic-friday-selloff,benzinga.com,20260306T211500Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
California taxpayer - backed pension systems invest in Bitcoin and crypto – Whittier Daily News,https://www.whittierdailynews.com/2026/03/06/californias-taxpayer-backed-pension-systems-invest-in-bitcoin-and-crypto/,whittierdailynews.com,20260306T211500Z,Crypto,False,0.0,,,0,0.0258,neutral,low
"How Morgan Stanley , TD Cowen , Citibank Are Embracing Bitcoin",https://www.benzinga.com/crypto/cryptocurrency/26/03/51110749/how-morgan-stanley-td-cowen-citibank-are-embracing-bitcoin,benzinga.com,20260306T211500Z,Crypto,False,0.0,,"MS, C",2,0.0,neutral,low
"1 Overhyped Stock That Could Turn $100 , 000 Into Nothing",https://www.fool.ca/2026/03/06/1-overhyped-stock-that-could-turn-100000-into-nothing/,fool.ca,20260306T211500Z,Crypto,False,0.026,stock,,0,0.0,neutral,low
Crypto News : New Crypto Pepeto Declare $7 . 666M in Record Demand as Cardano Price Prediction Eyes $5,https://www.manilatimes.net/2026/03/07/tmt-newswire/globenewswire/crypto-news-new-crypto-pepeto-declare-7666m-in-record-demand-as-cardano-price-prediction-eyes-5/2295093,manilatimes.net,20260306T210000Z,Crypto,False,0.0,,,0,-0.128,negative,low
"How private credit cracks at BlackRock , Blue Owl could hit crypto and DeFi markets",https://www.coindesk.com/markets/2026/03/06/blackrock-private-credit-fund-is-latest-to-crack-hitting-crypto-prices-and-defi-markets,coindesk.com,20260306T204500Z,Crypto,False,0.026,market,BLK,1,0.3818,positive,low
California taxpayer - backed pension systems invest in Bitcoin and crypto – Daily Bulletin,https://www.dailybulletin.com/2026/03/06/californias-taxpayer-backed-pension-systems-invest-in-bitcoin-and-crypto/,dailybulletin.com,20260306T203000Z,Crypto,False,0.0,,,0,0.0258,neutral,low
What Newcomers Should Know About Prediction Markets,https://www.fwweekly.com/2026/03/06/what-newcomers-should-know-about-prediction-markets/,fwweekly.com,20260306T191500Z,Crypto,False,0.026,market,,0,0.0,neutral,low
"Bitcoin dives again after disappointing jobs report , ending midweek rally",https://fortune.com/2026/03/06/bitcoin-dives-again-after-disappointing-jobs-report-ending-midweek-rally/,fortune.com,20260306T190000Z,Crypto,False,0.0,,,0,-0.4939,negative,low
Bitcoin Liquidation Map Predicts The Next Targets To Watch Out For,https://www.newsbtc.com/news/bitcoin/bitcoin-liquidation-map-target/,newsbtc.com,20260306T190000Z,Crypto,False,0.0,,"GE, TGT",2,0.0,neutral,low
"Bitcoin Plunges To $68 , 000 As Oil Surges Beyond $90 : End Of The Relief Rally ? ",https://www.benzinga.com/crypto/cryptocurrency/26/03/51106060/bitcoin-plunges-to-68000-as-oil-surges-beyond-90-end-of-the-relief-rally,benzinga.com,20260306T184500Z,Crypto,False,0.0,,GE,1,0.4767,positive,low
"Watch This Signal For A Bitcoin Bottom , Bitwise Matt Hougan Says",https://www.benzinga.com/crypto/cryptocurrency/26/03/51102262/watch-this-signal-for-a-bitcoin-bottom-bitwises-matt-hougan-says,benzinga.com,20260306T173000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Top Crypto to Buy Now in 2026 : XRP Expands Payments , Solana Hits",https://www.openpr.com/news/4415662/top-crypto-to-buy-now-in-2026-xrp-expands-payments-solana-hits,openpr.com,20260306T171500Z,Crypto,False,0.0,,,0,0.296,positive,low
Kazakhstan Central Bank To Channel $350 Million Of Reserves Into Crypto And Bitcoin  Investments,https://bitcoinmagazine.com/news/kazakhstans-central-bank-bitcoin,bitcoinmagazine.com,20260306T170000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Everygame Review : Poker , Sports Betting and Casino Options Galore ! ",https://www.flushdraw.net/review/everygame-eu/,flushdraw.net,20260306T164500Z,Crypto,False,0.0,,TSLA,1,0.0,neutral,low
"BetOnline Sports , Casino and Poker - FULL ANALYSIS",https://www.flushdraw.net/review/betonline-ag/,flushdraw.net,20260306T164500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Why Vancouver Rejected the  Bitcoin - Friendly City  Push And the Real Bitcoin City Youve Never Heard Of,https://finance.yahoo.com/news/why-vancouver-rejected-bitcoin-friendly-154715697.html,finance.yahoo.com,20260306T161500Z,Crypto,False,0.0,,TSLA,1,-0.0258,neutral,low
"March 5 , 2026 - CU Independent",https://www.cuindependent.com/2026/03/05/,cuindependent.com,20260306T161500Z,Crypto,False,0.0,,,0,0.0,neutral,low
When will the Bitcoin bear market end ? ,https://www.moneysense.ca/columns/canadian-crypto-observer/when-will-the-bitcoin-bear-market-end/,moneysense.ca,20260306T160000Z,Crypto,False,0.026,market,,0,0.0,neutral,low
Aptos Price Prediction After Supply Cap Vote and XRP Deutsche,https://www.openpr.com/news/4415617/aptos-price-prediction-after-supply-cap-vote-and-xrp-deutsche,openpr.com,20260306T160000Z,Crypto,False,0.0,,,0,0.0,neutral,low
"Strike wins New York BitLicense , clearing path for bitcoin financial services rollout",https://www.coindesk.com/business/2026/03/06/strike-secures-new-york-bitlicense-opening-bitcoin-financial-services-to-state-residents,coindesk.com,20260306T154500Z,Crypto,False,0.0,,,0,0.4939,positive,low
Solana ETFs Are  Defying Physic With $1 . 5B Inflows Despite 57 % Crash,https://www.benzinga.com/crypto/cryptocurrency/26/03/51097580/solana-etfs-are-defying-physics-with-1-5b-inflows-despite-57-crash,benzinga.com,20260306T154500Z,Crypto,False,0.0,,,0,0.3089,positive,low
Russia Considers Simplified Licensing Path For Bank - Run Crypto Exchanges,https://bitcoinmagazine.com/news/russia-considers-bank-run-crypto-exchanges,bitcoinmagazine.com,20260306T154500Z,Crypto,False,0.0,,GE,1,0.0,neutral,low
"Strike Secures New York BitLicense , Opening Bitcoin Financial Services To State Residents",https://bitcoinmagazine.com/news/strike-secures-new-york-bitlicense,bitcoinmagazine.com,20260306T154500Z,Crypto,False,0.0,,,0,0.2023,positive,low
Bitcoin ( BTC ) price by short - termism as rally fades ahead of U . S . payrolls report : Crypto Daybook Americas,https://www.coindesk.com/daybook-us/2026/03/06/bitcoin-hit-by-short-termism-as-rally-fades-ahead-of-u-s-jobs-data,coindesk.com,20260306T154500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Bitcoin fails to sustain breakout momentum as rate hikes beckon : Crypto Markets Today,https://www.coindesk.com/markets/2026/03/06/bitcoin-extends-decline-from-usd74-000-derivatives-data-point-to-cautious-positioning,coindesk.com,20260306T154500Z,Crypto,False,0.026,market,,0,-0.4215,negative,low
"Baystreet . ca - Crypto Rally Fades As Bitcoin Drops Below $70 , 000",http://baystreet.ca/cryptonews/1258/Crypto-Rally-Fades-As-Bitcoin-Drops-Below-70000,baystreet.ca,20260306T154500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Kazakhstan central bank to invest up to $350 million in crypto and digital asset markets,https://www.coindesk.com/business/2026/03/06/kazakhstan-central-bank-to-invest-usd350-million-worth-of-gold-forex-reserves-into-digital-assets,coindesk.com,20260306T154500Z,Crypto,False,0.026,market,,0,0.3612,positive,low
Bitcoin ETF Flows Defend $70K BTC Price : New Layer 2 Next ? ,https://partners.coinspeaker.com/bitcoin-etf-flows-defend-70k-btc-usd-price-new-layer-2-next,partners.coinspeaker.com,20260306T154500Z,Crypto,False,0.0,,,0,0.0,neutral,low
Bitcoin Is a Real - Time Sentiment Gauge for Weekend Warmongering,https://cointelegraph.com/features/bitcoin-real-time-sentiment-gauge-weekend-war,cointelegraph.com,20260306T151500Z,Crypto,False,0.0,,GE,1,-0.5423,negative,low
